model,horizon,held_out_season,selected_alpha,term,term_type,coefficient_standardized,coefficient_raw
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_3,block_fixed_effect,22900983.799999993,22900983.799999993
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_4,block_fixed_effect,27890668.0,27890668.0
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_5,block_fixed_effect,25719801.73333334,25719801.73333334
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_6,block_fixed_effect,18359232.066666655,18359232.066666655
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_7,block_fixed_effect,9952659.600000003,9952659.600000003
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_8,block_fixed_effect,-4096036.2666666713,-4096036.2666666713
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_9,block_fixed_effect,-19940826.266666673,-19940826.266666673
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_10,block_fixed_effect,-26090649.666666664,-26090649.666666664
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_11,block_fixed_effect,-26309643.3333333,-26309643.3333333
rainfall_month_level_ridge,1,12-13,100000000.0,block_fe_12,block_fixed_effect,-22934790.999999978,-22934790.999999978
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_sep,weather,0.008427760632166078,0.00020476789033566954
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_oct,weather,-0.003529374060055246,-8.65921404934033e-05
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_nov,weather,0.00703141482130027,0.0001471239513040762
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_dec,weather,0.005415564657366054,0.00010712565774482435
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_jan,weather,-0.0004253954833346758,-6.395293705018907e-06
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_feb,weather,0.005535056228130174,0.00011808459864470544
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_mar,weather,-0.0012919317472756295,-3.748567239932524e-05
rainfall_month_level_ridge,1,12-13,100000000.0,rainfall_apr,weather,0.005586533353871898,0.0002128032325468612
rainfall_month_level_ridge,1,12-13,100000000.0,growing_season_average_temperature,weather,-0.0031867552684429977,-0.003663001164568688
rainfall_month_level_ridge,1,13-14,100000000.0,intercept,intercept,25289051.466666657,25289051.458801243
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_2,block_fixed_effect,22445542.533333357,22445542.533333357
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_3,block_fixed_effect,23734262.66666667,23734262.66666667
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_4,block_fixed_effect,29267074.86666669,29267074.86666669
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_5,block_fixed_effect,26907416.13333334,26907416.13333334
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_6,block_fixed_effect,19509035.40000003,19509035.40000003
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_7,block_fixed_effect,11479496.733333342,11479496.733333342
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_8,block_fixed_effect,-2754630.933333326,-2754630.933333326
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_9,block_fixed_effect,-18739500.86666666,-18739500.86666666
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_10,block_fixed_effect,-24819929.53333333,-24819929.53333333
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_11,block_fixed_effect,-25035830.06666664,-25035830.06666664
rainfall_month_level_ridge,1,13-14,100000000.0,block_fe_12,block_fixed_effect,-21792218.333333306,-21792218.333333306
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_sep,weather,0.008908245087103023,0.00020560517018318716
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_oct,weather,-0.0026711204662043676,-6.707387778619689e-05
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_nov,weather,0.008014190883880551,0.0001682161090441901
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_dec,weather,0.004480311537106167,9.151906724656588e-05
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_jan,weather,-0.001071710718398878,-1.590565361479951e-05
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_feb,weather,0.005793229329642264,0.00011779008127040394
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_mar,weather,-0.0008419290850774953,-2.2700417760149664e-05
rainfall_month_level_ridge,1,13-14,100000000.0,rainfall_apr,weather,0.0029600151891715537,0.00011025404868835083
rainfall_month_level_ridge,1,13-14,100000000.0,growing_season_average_temperature,weather,-0.0019371619358308737,-0.0021971346945318763
rainfall_month_level_ridge,1,14-15,100000000.0,intercept,intercept,25433294.26666666,25433294.270434167
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_2,block_fixed_effect,22257782.400000013,22257782.400000013
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_3,block_fixed_effect,22623868.933333322,22623868.933333322
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_4,block_fixed_effect,29445600.93333334,29445600.93333334
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_5,block_fixed_effect,26971956.333333343,26971956.333333343
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_6,block_fixed_effect,19860099.733333334,19860099.733333334
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_7,block_fixed_effect,11372543.266666673,11372543.266666673
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_8,block_fixed_effect,-1744520.466666676,-1744520.466666676
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_9,block_fixed_effect,-18192043.53333333,-18192043.53333333
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_10,block_fixed_effect,-24967394.86666666,-24967394.86666666
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_11,block_fixed_effect,-25189968.999999985,-25189968.999999985
rainfall_month_level_ridge,1,14-15,100000000.0,block_fe_12,block_fixed_effect,-21840904.399999987,-21840904.399999987
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_sep,weather,0.00918107423280203,0.00021248802628927478
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_oct,weather,-0.004305974933730282,-0.00010266511885773186
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_nov,weather,0.007126175823017832,0.00014972375255189386
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_dec,weather,0.005444917465218866,0.00011126348702029856
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_jan,weather,-0.00171812162275738,-2.7334404333121556e-05
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_feb,weather,0.006007958157448531,0.00012501024096099183
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_mar,weather,3.4688148032198076e-05,9.208626135024317e-07
rainfall_month_level_ridge,1,14-15,100000000.0,rainfall_apr,weather,0.004236480191332768,0.00015243500210944294
rainfall_month_level_ridge,1,14-15,100000000.0,growing_season_average_temperature,weather,-0.002478904371320443,-0.002794990453542305
rainfall_month_level_ridge,1,15-16,100000000.0,intercept,intercept,25504606.26666666,25504606.2654563
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_2,block_fixed_effect,22692872.4,22692872.4
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_3,block_fixed_effect,22707583.599999987,22707583.599999987
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_4,block_fixed_effect,29444851.53333334,29444851.53333334
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_5,block_fixed_effect,26769628.73333332,26769628.73333332
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_6,block_fixed_effect,19739674.46666668,19739674.46666668
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_7,block_fixed_effect,11065531.333333347,11065531.333333347
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_8,block_fixed_effect,-2299349.6000000015,-2299349.6000000015
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_9,block_fixed_effect,-19238044.4,-19238044.4
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_10,block_fixed_effect,-25237097.466666676,-25237097.466666676
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_11,block_fixed_effect,-25391772.33333332,-25391772.33333332
rainfall_month_level_ridge,1,15-16,100000000.0,block_fe_12,block_fixed_effect,-22601643.19999998,-22601643.19999998
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_sep,weather,0.008420659859520183,0.00019595483269643175
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_oct,weather,-0.0020391357815969058,-5.494367025067429e-05
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_nov,weather,0.0066547640788924434,0.00013998518705880936
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_dec,weather,0.005793299627106948,0.00011389898522271244
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_jan,weather,0.0004044031840072272,6.212695133696799e-06
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_feb,weather,0.0055478677996973185,0.00011363204380174958
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_mar,weather,-0.0012054775674695873,-3.303027469075965e-05
rainfall_month_level_ridge,1,15-16,100000000.0,rainfall_apr,weather,0.004931712668934796,0.00017897928280817026
rainfall_month_level_ridge,1,15-16,100000000.0,growing_season_average_temperature,weather,-0.0024656822206912776,-0.002779979504226711
rainfall_month_level_ridge,1,16-17,100000000.0,intercept,intercept,24078540.666666657,24078540.678981975
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_2,block_fixed_effect,23920549.599999998,23920549.599999998
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_3,block_fixed_effect,24814228.53333334,24814228.53333334
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_4,block_fixed_effect,30123864.933333367,30123864.933333367
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_5,block_fixed_effect,28606699.200000003,28606699.200000003
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_6,block_fixed_effect,20623432.86666668,20623432.86666668
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_7,block_fixed_effect,12934041.06666667,12934041.06666667
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_8,block_fixed_effect,-853295.0666666646,-853295.0666666646
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_9,block_fixed_effect,-16953420.400000013,-16953420.400000013
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_10,block_fixed_effect,-23620900.53333334,-23620900.53333334
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_11,block_fixed_effect,-23861029.26666665,-23861029.26666665
rainfall_month_level_ridge,1,16-17,100000000.0,block_fe_12,block_fixed_effect,-20813615.866666645,-20813615.866666645
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_sep,weather,0.007764214610150288,0.0002014473723893862
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_oct,weather,-0.0038438450802785137,-9.181679905001873e-05
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_nov,weather,0.005684290877401234,0.00014556463271463217
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_dec,weather,0.004750418612861333,9.635594167330957e-05
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_jan,weather,-0.0022364003936067582,-3.440194971798339e-05
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_feb,weather,0.005134779255828782,0.00010880651890254988
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_mar,weather,-0.0007162114823410997,-1.9306112259369882e-05
rainfall_month_level_ridge,1,16-17,100000000.0,rainfall_apr,weather,0.0060065904677589505,0.00022807264415239582
rainfall_month_level_ridge,1,16-17,100000000.0,growing_season_average_temperature,weather,-0.0025517220945315924,-0.002877118931826311
rainfall_month_level_ridge,1,17-18,31.622776601683793,intercept,intercept,25302075.06666667,25226975.57198442
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_2,block_fixed_effect,22800964.399999976,22800964.399999976
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_3,block_fixed_effect,22794434.46666667,22794434.46666667
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_4,block_fixed_effect,28849993.266666677,28849993.266666677
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_5,block_fixed_effect,27446564.399999995,27446564.399999995
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_6,block_fixed_effect,19146966.866666652,19146966.866666652
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_7,block_fixed_effect,11869707.66666665,11869707.66666665
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_8,block_fixed_effect,-1854164.933333355,-1854164.933333355
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_9,block_fixed_effect,-18272519.000000034,-18272519.000000034
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_10,block_fixed_effect,-24799649.33333334,-24799649.33333334
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_11,block_fixed_effect,-25060103.199999973,-25060103.199999973
rainfall_month_level_ridge,1,17-18,31.622776601683793,block_fe_12,block_fixed_effect,-22094232.53333332,-22094232.53333332
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_sep,weather,29466.31204636449,701.3297298989834
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_oct,weather,-12456.55429622888,-296.594771081887
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_nov,weather,23422.62153523858,494.8378267532773
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_dec,weather,17386.402284605178,343.50027079991304
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_jan,weather,-6619.189568170475,-102.92779699732418
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_feb,weather,21199.31198310682,444.8741654095225
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_mar,weather,-899.1367095344049,-23.848602918398225
rainfall_month_level_ridge,1,17-18,31.622776601683793,rainfall_apr,weather,10373.285217094379,413.2525730083797
rainfall_month_level_ridge,1,17-18,31.622776601683793,growing_season_average_temperature,weather,-4669.668965367693,-5440.722749676582
rainfall_month_level_ridge,1,18-19,100000000.0,intercept,intercept,24533282.133333325,24533282.136552755
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_2,block_fixed_effect,23304725.26666667,23304725.26666667
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_3,block_fixed_effect,23581614.99999999,23581614.99999999
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_4,block_fixed_effect,29934297.333333343,29934297.333333343
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_5,block_fixed_effect,28541326.333333336,28541326.333333336
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_6,block_fixed_effect,20790008.13333334,20790008.13333334
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_7,block_fixed_effect,13246652.733333347,13246652.733333347
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_8,block_fixed_effect,-928963.066666672,-928963.066666672
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_9,block_fixed_effect,-17408615.800000004,-17408615.800000004
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_10,block_fixed_effect,-24040689.199999996,-24040689.199999996
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_11,block_fixed_effect,-24283087.733333312,-24283087.733333312
rainfall_month_level_ridge,1,18-19,100000000.0,block_fe_12,block_fixed_effect,-21096846.866666645,-21096846.866666645
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_sep,weather,0.008631216397296897,0.00020503948324216984
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_oct,weather,-0.003978501755904959,-9.511887238042225e-05
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_nov,weather,0.008453864829366498,0.00018420119077972575
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_dec,weather,0.00585875594872619,0.00011528698449938653
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_jan,weather,-0.0007682020682215355,-1.14220837381955e-05
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_feb,weather,0.006165926526769288,0.00012489812197084594
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_mar,weather,0.0005748163466927602,1.5452973745326153e-05
rainfall_month_level_ridge,1,18-19,100000000.0,rainfall_apr,weather,0.0035685073744455105,0.00013522973946210402
rainfall_month_level_ridge,1,18-19,100000000.0,growing_season_average_temperature,weather,-0.002782779098684679,-0.0031538727496847946
rainfall_month_level_ridge,1,19-20,177.82794100389228,intercept,intercept,25320610.93333331,25318958.061157767
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_2,block_fixed_effect,22245269.66666668,22245269.66666668
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_3,block_fixed_effect,22833449.26666666,22833449.26666666
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_4,block_fixed_effect,29256607.800000023,29256607.800000023
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_5,block_fixed_effect,27182143.133333363,27182143.133333363
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_6,block_fixed_effect,19685004.466666676,19685004.466666676
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_7,block_fixed_effect,11465428.400000002,11465428.400000002
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_8,block_fixed_effect,-1496934.6666666605,-1496934.6666666605
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_9,block_fixed_effect,-17823007.200000007,-17823007.200000007
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_10,block_fixed_effect,-24817812.8,-24817812.8
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_11,block_fixed_effect,-25066101.266666625,-25066101.266666625
rainfall_month_level_ridge,1,19-20,177.82794100389228,block_fe_12,block_fixed_effect,-21936593.33333329,-21936593.33333329
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_sep,weather,5048.433875758644,117.0593751653264
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_oct,weather,-2416.3128603338737,-62.08428432648325
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_nov,weather,4216.502145274558,89.99015195114153
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_dec,weather,3242.9543459245224,66.8516199019817
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_jan,weather,-644.5273830648292,-9.908505827884618
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_feb,weather,3667.6866967072433,76.99138269729588
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_mar,weather,54.13274047944019,1.4390056052012103
rainfall_month_level_ridge,1,19-20,177.82794100389228,rainfall_apr,weather,2505.1425770686733,93.13967081239385
rainfall_month_level_ridge,1,19-20,177.82794100389228,growing_season_average_temperature,weather,-1361.1630740679484,-1534.6375235014782
rainfall_month_level_ridge,1,20-21,100000000.0,intercept,intercept,24467942.533333324,24467942.529807936
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_2,block_fixed_effect,22947669.79999999,22947669.79999999
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_3,block_fixed_effect,23836082.33333332,23836082.33333332
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_4,block_fixed_effect,29764467.066666692,29764467.066666692
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_5,block_fixed_effect,28067931.93333333,28067931.93333333
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_6,block_fixed_effect,20127461.933333337,20127461.933333337
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_7,block_fixed_effect,12648733.266666677,12648733.266666677
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_8,block_fixed_effect,-519168.4666666649,-519168.4666666649
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_9,block_fixed_effect,-16927399.533333346,-16927399.533333346
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_10,block_fixed_effect,-23964495.933333337,-23964495.933333337
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_11,block_fixed_effect,-24214539.19999998,-24214539.19999998
rainfall_month_level_ridge,1,20-21,100000000.0,block_fe_12,block_fixed_effect,-20886868.933333308,-20886868.933333308
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_sep,weather,0.009098197972538597,0.00021005565190068375
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_oct,weather,-0.0035185269041355743,-9.046120344355344e-05
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_nov,weather,0.0072303364911434,0.0001506790434748912
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_dec,weather,0.005952706571727613,0.00011738510210232718
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_jan,weather,-0.000808119143883101,-1.200673967274735e-05
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_feb,weather,0.005804561252893644,0.00013650940374846236
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_mar,weather,0.000893022365595618,2.473976547548015e-05
rainfall_month_level_ridge,1,20-21,100000000.0,rainfall_apr,weather,0.00540483919515487,0.00020702084119088375
rainfall_month_level_ridge,1,20-21,100000000.0,growing_season_average_temperature,weather,-0.0026613888811977773,-0.0030065440862563713
rainfall_month_level_ridge,1,21-22,100000000.0,intercept,intercept,25431097.599999987,25431097.575112935
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_2,block_fixed_effect,22093865.266666673,22093865.266666673
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_3,block_fixed_effect,22969311.133333325,22969311.133333325
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_4,block_fixed_effect,29051163.733333353,29051163.733333353
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_5,block_fixed_effect,27186526.866666697,27186526.866666697
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_6,block_fixed_effect,19598075.19999999,19598075.19999999
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_7,block_fixed_effect,12921595.46666668,12921595.46666668
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_8,block_fixed_effect,-935539.5333333453,-935539.5333333453
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_9,block_fixed_effect,-17862132.13333333,-17862132.13333333
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_10,block_fixed_effect,-24926966.666666653,-24926966.666666653
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_11,block_fixed_effect,-25176587.93333331,-25176587.93333331
rainfall_month_level_ridge,1,21-22,100000000.0,block_fe_12,block_fixed_effect,-21742683.866666637,-21742683.866666637
