horizon,term,term_type,coefficient_standardized_mean,coefficient_standardized_std,coefficient_standardized_min,coefficient_standardized_max,coefficient_raw_mean,coefficient_raw_std
1,temperature_feb,weather,6983.411320932277,36519.61962153015,-20890.224647923267,142320.48581870203,6893.179555557382,37491.32916463741
1,temperature_jan,weather,6902.03929052774,35111.10529050964,-18525.477633661063,137265.61324733202,6015.987330424965,31258.094144944935
1,temperature_mar,weather,7047.547184954266,40934.15342563287,-24094.82768509227,157824.31246841484,5904.558127707527,35978.1236630317
1,temperature_nov,weather,6631.667026204414,29626.985543182756,-10823.612463499749,117272.20772786453,6370.254451409458,29765.519203367065
1,temperature_oct,weather,65558.29613704963,253663.63752183513,0.003938019027849255,1016457.2398468964,48968.265122270364,189469.8459339313
1,temperature_sep,weather,-47831.168707788616,175432.37116109708,-704424.3247623417,-0.00317175060396485,-30716.790948011276,112613.42817461584
2,block_fe_2,block_fixed_effect,29818441.375000022,684427.8944845431,28702383.933333352,31017543.86666669,29818441.375000022,684427.8944845431
2,block_fe_3,block_fixed_effect,24414986.437499996,985263.014183892,21989765.933333322,26026609.200000018,24414986.437499996,985263.014183892
2,block_fe_4,block_fixed_effect,-12484871.749999987,1479510.2196051737,-16232644.533333309,-10107809.333333327,-12484871.749999987,1479510.2196051737
2,block_fe_5,block_fixed_effect,-65473595.99999998,1096935.808963966,-68120743.79999997,-63839565.26666664,-65473595.99999998,1096935.808963966
2,block_fe_6,block_fixed_effect,-69353253.75000001,884325.0733763111,-71333702.2,-68049077.93333334,-69353253.75000001,884325.0733763111
2,intercept,intercept,73054041.5,846828.844645808,71883554.86666664,75201240.93333332,72227605.14489377,6873664.410919034
2,growing_season_total_rainfall,weather,25213.35091742193,71126.76366270002,0.008867832327087138,279936.33669664845,135.6866503967977,389.11280865317264
2,temperature_apr,weather,-48465.63665548325,167667.83424386088,-673301.6972580913,-0.003973899474741235,-46070.047818070765,156233.2310982256
2,temperature_dec,weather,-13803.01618172332,38290.19436660943,-142411.42087410935,0.0016458667037391834,-18162.66987326025,47803.00002461192
2,temperature_feb,weather,13966.822641864519,73039.23924306018,-41780.44929584652,284640.97163740353,13786.35911111473,74982.6583292747
2,temperature_jan,weather,13804.078581055532,70222.21058101949,-37050.95526732213,274531.22649466485,12031.974660849975,62516.188289890044
2,temperature_mar,weather,14095.094369908555,81868.30685126582,-48189.655370184526,315648.62493683,11809.11625541507,71956.24732606347
2,temperature_nov,weather,13263.334052408763,59253.97108636526,-21647.22492699949,234544.41545572804,12740.508902818852,59531.03840673388
2,temperature_oct,weather,131116.59227409918,507327.2750436699,0.007876038055698514,2032914.4796937916,97936.53024454067,378939.69186786236
2,temperature_sep,weather,-95662.33741557713,350864.74232219375,-1408848.6495246817,-0.006343501207929699,-61433.581896022486,225226.85634923138
3,block_fe_2,block_fixed_effect,30444631.812499955,1318640.61458539,26979450.133333288,32379291.533333287,30444631.812499955,1318640.61458539
3,block_fe_3,block_fixed_effect,-53798467.75,2072679.4055361075,-59074454.60000001,-50939252.60000001,-53798467.75,2072679.4055361075
3,block_fe_4,block_fixed_effect,-117302049.75000001,1153523.571048324,-120325335.66666667,-115849656.2,-117302049.75000001,1153523.571048324
3,intercept,intercept,121475460.25000001,1114956.839087093,120109084.6666667,124658211.26666667,120235805.71734068,10260742.650028054
3,growing_season_total_rainfall,weather,37820.026376132875,106690.14549404995,0.01330174849063071,419904.50504497235,203.5299755951964,583.6692129797584
3,temperature_apr,weather,-72698.45498322467,251501.75136579055,-1009952.5458871339,-0.005960849212111855,-69105.07172710597,234349.84664733775
3,temperature_dec,weather,-20704.5242725851,57435.29154991458,-213617.13131116595,0.0024688000556087725,-27244.0048098905,71704.50003691828
3,temperature_feb,weather,20950.233962796647,109558.85886458973,-62670.67394376977,426961.4574561032,20679.53866667196,112473.98749391148
3,temperature_jan,weather,20706.1178715833,105333.31587152925,-55576.43290098323,411796.83974199736,18047.961991274966,93774.28243483508
3,temperature_mar,weather,21142.641554862817,122802.46027689867,-72284.48305527678,473472.93740524474,17713.67438312259,107934.37098909513
3,temperature_nov,weather,19895.001078613317,88880.95662954856,-32470.83739049919,351816.6231835947,19110.76335422845,89296.55761010147
3,temperature_oct,weather,196674.88841114868,760990.9125655046,0.01181405708354776,3049371.719540686,146904.79536681095,568409.5378017932
3,temperature_sep,weather,-143493.5061233658,526297.113483291,-2113272.9742870242,-0.009515251811894547,-92150.3728440338,337840.28452384734
4,block_fe_2,block_fixed_effect,-17888326.687499955,1972031.8296875292,-22945262.53333333,-15171613.466666594,-17888326.687499955,1972031.8296875292
4,block_fe_3,block_fixed_effect,-164645291.12499997,1479333.461044334,-168156829.9333333,-162541522.79999995,-164645291.12499997,1479333.461044334
4,intercept,intercept,175926524.375,1155896.5255800094,174419989.33333334,179104865.8,174273651.66478756,13663503.383175403
4,growing_season_total_rainfall,weather,50426.7018348438,142253.5273253998,0.017735664654174275,559872.673393296,271.3733007935951,778.2256173063439
4,temperature_apr,weather,-96931.27331096621,335335.66848772066,-1346603.3945161782,-0.00794779894948247,-92140.09563614127,312466.4621964503
4,temperature_dec,weather,-27606.032363446793,76580.3887332194,-284822.8417482211,0.0032917334074783673,-36325.33974652066,95606.00004922436
4,temperature_feb,weather,27933.645283728834,146078.47848611954,-83560.89859169304,569281.9432748038,27572.718222229243,149965.31665854855
4,temperature_jan,weather,27608.15716211105,140444.42116203893,-74101.91053464428,549062.4529893295,24063.949321699933,125032.37657978003
4,temperature_mar,weather,28190.188739817095,163736.61370253158,-96379.31074036905,631297.2498736598,23618.232510830127,143912.4946521269
4,temperature_nov,weather,26526.66810481775,118507.9421727314,-43294.44985399897,469088.83091145963,25481.017805637926,119062.07681346865
4,temperature_oct,weather,262233.18454819825,1014654.5500873394,0.01575207611139702,4065828.9593875813,195873.06048908125,757879.3837357243
4,temperature_sep,weather,-191324.67483115438,701729.484644388,-2817697.2990493653,-0.0126870024158594,-122867.16379204506,450453.7126984631
5,block_fe_2,block_fixed_effect,-115409696.68749997,1994000.3721892813,-120416341.93333335,-112505834.66666663,-115409696.68749997,1994000.3721892813
5,intercept,intercept,228477432.12499994,1074495.6103671268,226955863.7999999,231380654.0666666,223075802.89058384,31069812.930816296
5,growing_season_total_rainfall,weather,109690.8662654434,349768.388522557,0.026117897495142744,1401561.7282928177,594.4270852816181,1919.2077186873025
5,temperature_apr,weather,-182344.03727387812,648584.4625149479,-2604953.614452314,-0.012402090346397842,-172687.71734476966,603955.5283982726
5,temperature_dec,weather,-77866.8200588094,261188.70780179946,-1042311.5602756297,0.007985731116317406,-92131.41928952328,284108.0407287286
5,temperature_feb,weather,75751.38827908247,347130.5554862046,-112136.4664699139,1372724.83020912,76071.30469979305,355194.9581170216
5,temperature_jan,weather,57170.4393577424,280783.66361446696,-130283.84652718004,1102112.8959760617,49968.38773148369,249832.0513993921
5,temperature_mar,weather,154695.88584037597,682555.5199391437,-126325.00344225505,2709873.077543762,133852.37496690368,597025.8782993696
5,temperature_nov,weather,107013.7415701436,438615.21745140676,-47229.438517724666,1751194.4287022243,105768.51557467468,438499.49530779984
5,temperature_oct,weather,507666.34785420663,1986357.5864220716,0.019849995235156914,7955343.89620697,379194.8401873348,1483680.9808893704
5,temperature_sep,weather,-476744.39822150726,1813611.7493995798,-7273576.013572658,-0.017803803517536763,-306107.6893453184,1164146.7133786045
