season,horizon,harvest_block_order,block_start_date,block_end_date,base_period_count,block_crush_tonnes,rainfall_sep,rainfall_oct,rainfall_nov,rainfall_dec,rainfall_jan,rainfall_feb,rainfall_mar,rainfall_apr,growing_season_average_temperature,temperature_sep,temperature_oct,temperature_nov,temperature_dec,temperature_jan,temperature_feb,temperature_mar,temperature_apr,growing_season_total_rainfall
23-24,2,2,2023-06-16,2023-08-01,2,106678493,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,2,3,2023-08-16,2023-10-01,2,107936827,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,2,4,2023-10-16,2023-12-01,2,76626785,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,2,5,2023-12-16,2024-02-01,2,17908649,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,2,6,2024-02-16,2024-04-01,2,4336553,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
24-25,2,1,2024-04-16,2024-06-01,2,84965531,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,2,2,2024-06-16,2024-08-01,2,112106187,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,2,3,2024-08-16,2024-10-01,2,97964082,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,2,4,2024-10-16,2024-12-01,2,55175227,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,2,5,2024-12-16,2025-02-01,2,4344693,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,2,6,2025-02-16,2025-04-01,2,2893723,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
25-26,2,1,2025-04-16,2025-06-01,2,70592036,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,2,2,2025-06-16,2025-08-01,2,102469629,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,2,3,2025-08-16,2025-10-01,2,106288776,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,2,4,2025-10-16,2025-12-01,2,57413297,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,2,5,2025-12-16,2026-02-01,2,4382742,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,2,6,2026-02-16,2026-04-01,2,3786585,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
